x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89621.18496566782,43180.21094358851,0.0,0.0,0.0,0.6268588671280574,0.7791328260976613,11.1111111111
89621.6451245049,43182.31041828266,0.0,0.0,0.0,0.5135290598582727,0.8580722024871092,11.1111111111
89622.70924181562,43184.29485326754,0.0,0.0,0.0,0.2851498287140029,0.9584829550828615,11.1111111111
89624.77995658245,43185.64656985144,0.0,0.0,0.0,0.20820436345613316,0.9780853454774928,11.1111111111
89626.90819120391,43186.5956474529,0.0,0.0,0.0,0.08333083563981175,0.9965219374562563,11.1111111111
89629.64038429904,43187.05580628997,0.0,0.0,0.0,-0.14679003205571475,0.9891676735968894,11.1111111111
89632.1322734,43186.2995723,0.0,0.0,0.0,-0.30761263760673174,0.9515116736985572,11.1111111111
89634.642422,43184.4871419,0.0,0.0,0.0,-0.28523867458020946,0.9584565188487819,11.1111111111
89637.2185154,43182.8048442,0.0,0.0,0.0,-0.06803485779817882,0.9976829446895349,11.1111111111
89640.06222055477,43182.41519141035,0.0,0.0,0.0,0.043311403321599426,0.999061620893483,11.1111111111
89643.15084887798,43182.68349260557,0.0,0.0,0.0,0.1927655721759655,0.9812448390609108,11.1111111111
89646.10518901322,43183.89084798405,0.0,0.0,0.0,0.21349579943988753,0.9769439818236885,11.1111111111
89648.58952049058,43185.031128063725,0.0,0.0,0.0,0.24426027450977622,0.9697097082613996,11.1111111111
89651.2081401559,43186.439709338614,0.0,0.0,0.0,0.09635945690116364,0.99534660046926,11.1111111111
89654.29676847911,43187.04338702786,0.0,0.0,0.0,-0.16003052156113778,0.9871120666716977,11.1111111111
89658.72827868196,43185.56773045415,0.0,0.0,0.0,-0.4716492977976856,0.8817862211936349,11.1111111111
89660.07116056161,43183.55547149002,0.0,0.0,0.0,-0.6394255949930282,0.7688529823495593,11.1111111111
89660.40688103152,43181.7444384223,0.0,0.0,0.0,-0.7765992509967061,0.6299949232742713,11.1111111111
89660.1383046556,43180.47000774502,0.0,0.0,0.0,-0.8424406232338817,0.5387891946998463,11.1111111111
89659.7354400917,43179.59802886056,0.0,0.0,0.0,-0.9178108833301094,0.39701786161431607,11.1111111111
89658.95174699763,43178.76395421791,0.0,0.0,0.0,-0.9101595312916464,0.4142579240026322,11.1111111111
89658.25641826706,43177.96561382355,0.0,0.0,0.0,-0.9145142956762701,0.4045535848360952,11.1111111111
89657.48383078865,43177.11576759729,0.0,0.0,0.0,-0.946171923304621,0.32366447372245616,11.1111111111
89656.23714038671,43176.14980262822,0.0,0.0,0.0,-0.9808202772225367,0.1949142985753129,11.1111111111
89653.8576340509,43175.16517931685,0.0,0.0,0.0,-0.9971867727433041,0.0749569227342865,11.1111111111
89651.40001363785,43174.7936091067,0.0,0.0,0.0,-0.9834601309586625,0.1811247382738496,11.1111111111
89648.40297902725,43173.65091709882,0.0,0.0,0.0,-0.761694374015756,0.6479364788254676,11.1111111111
89647.98522364473,43171.0794659124,0.0,0.0,0.0,-0.6580073021247766,0.7530115472889329,11.1111111111
89648.32094411465,43168.59767985663,0.0,0.0,0.0,-0.6123241466388146,0.7906068172252548,11.1111111111
89648.8580968665,43166.51834559369,0.0,0.0,0.0,-0.5115365582281431,0.8592615140899221,11.1111111111
89649.73097008828,43164.90853842239,0.0,0.0,0.0,-0.46049540259608684,0.8876620889662169,11.1111111111
89651.00670787395,43163.09750535467,0.0,0.0,0.0,-0.28955777068020433,0.9571605390104161,11.1111111111
89652.61816612954,43162.0243005738,0.0,0.0,0.0,-0.16391229350772502,0.9864749160708738,11.1111111111
89655.16964170088,43161.15232168934,0.0,0.0,0.0,-0.049763041987388644,0.9987610523304167,11.1111111111
89657.85540546018,43160.88402049412,0.0,0.0,0.0,0.053764255789451154,0.9985536564448635,11.1111111111
89660.33973693755,43161.15232168934,0.0,0.0,0.0,0.5442842753067961,0.8389008449475752,11.1111111111
89661.37252109665,43163.466722145306,0.0,0.0,0.0,0.576892333502369,0.8168201978074436,9.722222222222221
89662.47248836204,43166.56683211047,0.0,0.0,0.0,0.41462108308267953,0.9099941524335998,9.722222222222221
89664.45814537331,43168.85033767342,0.0,0.0,0.0,0.17396795526413544,0.9847513140591465,9.722222222222221
89667.27115947261,43169.87626046258,0.0,0.0,0.0,-0.057099087721881756,0.9983685162210039,11.1111111111
89670.81421559885,43169.469658741094,0.0,0.0,0.0,-0.156806521550015,0.9876293407951106,11.1111111111
89673.90284392206,43168.463529259025,0.0,0.0,0.0,-0.28399053355068266,0.958827083917428,11.1111111111
89676.58860768136,43166.71957149011,0.0,0.0,0.0,-0.4716492977969506,0.881786221194028,11.1111111111
89678.33435412492,43164.103634836734,0.0,0.0,0.0,-0.564867186466317,0.8251818355087727,11.1111111111
89679.61009191058,43160.81694519532,0.0,0.0,0.0,-0.6844596458636529,0.7290507480170382,11.1111111111
89679.78870079725,43157.98886673572,0.0,0.0,0.0,-0.7475355484061522,0.6642218032172035,11.1111111111
89679.40865962864,43154.78016830292,0.0,0.0,0.0,-0.8358391064799845,0.5489744876392172,11.1111111111
89678.33435412492,43152.29838224716,0.0,0.0,0.0,-0.9446160107730485,0.32817768387142343,9.722222222222221
89676.37208744093,43150.747764587366,0.0,0.0,0.0,-0.9726287188586398,0.2323647461457979,9.722222222222221
89674.2158393821,43149.655130515,0.0,0.0,0.0,-0.9750700122218149,0.22189743411258672,11.1111111111
89671.9594109602,43148.57204487249,0.0,0.0,0.0,-0.9876229717445036,0.15684663108449404,11.1111111111
89669.28178256622,43147.69955921603,0.0,0.0,0.0,-0.9945896340523824,0.1038819514427222,11.1111111111
89666.3609214,43147.0826789,0.0,0.0,0.0,-0.9826785849133768,0.1853181015244959,11.1111111111
89663.59822569742,43146.002250322585,0.0,0.0,0.0,-0.9725823392134515,0.23255879568421148,11.1111111111
89661.07240067613,43144.72107383913,0.0,0.0,0.0,-0.9367260537769208,0.3500632802444687,11.1111111111
89658.30395292203,43142.31599397794,0.0,0.0,0.0,-0.7983486481162715,0.6021955131441298,11.1111111111
89657.62560615498,43139.94178029329,0.0,0.0,0.0,-0.7242654759124796,0.6895212254900275,11.1111111111
89657.48024613348,43136.98612652259,0.0,0.0,0.0,-0.7629511964562414,0.6464560865410656,11.1111111111
89656.87207358895,43133.33229610915,0.0,0.0,0.0,-0.7673275070401419,0.6412554069476226,11.1111111111
89656.07781078444,43128.93075640084,0.0,0.0,0.0,-0.8373989885301613,0.5465921093545559,11.1111111111
89654.39000232487,43125.091819512396,0.0,0.0,0.0,-0.905818314701938,0.4236663554621028,11.1111111111
89651.87483677726,43122.08023971198,0.0,0.0,0.0,-0.9627314292869098,0.27045922994637067,11.1111111111
89648.56540842516,43120.0614884172,0.0,0.0,0.0,0.9922335719074219,0.12438866017382412,11.1111111111
89643.3467859271,43121.39081654126,0.0,0.0,0.0,0.9658627570283826,0.25905430817790226,11.1111111111
89639.23471533485,43123.76759323061,0.0,0.0,0.0,-0.2220114334585909,0.9750440622934236,11.1111111111
89653.94236558814,43116.70368915731,0.0,0.0,0.0,0.3736435614657225,0.9275723632014975,11.1111111111
